"","Measurement.Time","Value"
"476",2017-11-23,18.6405
"477",2017-11-23,18.83125
"478",2017-11-23,19.11675
"479",2017-11-23,19.9735
"480",2017-11-23,20.80625
"481",2017-11-24,19.97225
"482",2017-11-24,19.163
"483",2017-11-24,19.18725
"484",2017-11-24,18.997
"485",2017-11-24,18.8545
"486",2017-11-24,18.35425
"487",2017-11-24,18.21175
"488",2017-11-24,18.35425
"489",2017-11-24,18.35425
"490",2017-11-24,18.4495
"491",2017-11-24,18.5685
"492",2017-11-24,18.4735
"493",2017-11-24,18.33075
"494",2017-11-24,18.44975
"495",2017-11-24,18.52075
"496",2017-11-24,18.59225
"497",2017-11-24,19.09175
"498",2017-11-24,19.21075
"499",2017-11-24,19.068
"500",2017-11-24,18.949
"501",2017-11-24,19.2105
"502",2017-11-24,19.377
"503",2017-11-24,19.61475
"504",2017-11-24,19.615
"505",2017-11-24,19.496
"506",2017-11-24,19.90075
"507",2017-11-24,20.091
"508",2017-11-24,20.329
"509",2017-11-24,20.6865
"510",2017-11-24,21.16325
"511",2017-11-24,21.8085
"512",2017-11-24,22.38375
"513",2017-11-24,22.335
"514",2017-11-24,22.0235
"515",2017-11-24,22.023
"516",2017-11-24,21.76
"517",2017-11-24,19.80575
"518",2017-11-24,19.06825
"519",2017-11-24,18.9495
"520",2017-11-24,19.021
"521",2017-11-24,19.021
"522",2017-11-24,18.59225
"523",2017-11-24,17.90275
"524",2017-11-24,17.73625
"525",2017-11-24,18.498
"526",2017-11-24,18.23575
"527",2017-11-24,18.1405
"528",2017-11-24,18.52125
"529",2017-11-25,19.7815
"530",2017-11-25,19.23425
"531",2017-11-25,18.64
"532",2017-11-25,18.4735
"533",2017-11-25,18.35425
"534",2017-11-25,18.06925
"535",2017-11-25,17.99775
"536",2017-11-25,17.8315
"537",2017-11-25,17.90275
"538",2017-11-25,17.90275
"539",2017-11-25,17.99775
"540",2017-11-25,17.99775
"541",2017-11-25,18.093
"542",2017-11-25,18.23575
"543",2017-11-25,18.42575
"544",2017-11-25,18.473
"545",2017-11-25,18.63975
"546",2017-11-25,18.6635
"547",2017-11-25,18.735
"548",2017-11-25,18.6635
"549",2017-11-25,18.73525
"550",2017-11-25,18.616
"551",2017-11-25,18.6635
"552",2017-11-25,18.9965
"553",2017-11-25,19.21075
"554",2017-11-25,19.425
"555",2017-11-25,19.5435
"556",2017-11-25,19.9245
"557",2017-11-25,20.1385
"558",2017-11-25,20.42525
"559",2017-11-25,20.282
"560",2017-11-25,20.01975
"561",2017-11-25,20.448
"562",2017-11-25,21.044
"563",2017-11-25,22.16675
"564",2017-11-25,22.40625
"565",2017-11-25,21.54475
"566",2017-11-25,20.85325
"567",2017-11-25,19.66325
"568",2017-11-25,19.47225
"569",2017-11-25,19.5915
"570",2017-11-25,18.997
"571",2017-11-25,18.78275
"572",2017-11-25,18.3785
"573",2017-11-25,18.402
"574",2017-11-25,18.759
"575",2017-11-25,19.02075
"576",2017-11-25,19.13975
"577",2017-11-26,19.47275
"578",2017-11-26,20.66225
"579",2017-11-26,19.97175
"580",2017-11-26,19.2345
"581",2017-11-26,19.16275
"582",2017-11-26,19.0205
"583",2017-11-26,18.80675
"584",2017-11-26,18.63975
"585",2017-11-26,18.54475
"586",2017-11-26,18.497
"587",2017-11-26,18.4495
"588",2017-11-26,18.49675
"589",2017-11-26,18.5925
"590",2017-11-26,18.8065
"591",2017-11-26,18.97275
"592",2017-11-26,18.9965
"593",2017-11-26,19.02025
"594",2017-11-26,19.06775
"595",2017-11-26,19.139
"596",2017-11-26,19.1155
"597",2017-11-26,19.04425
"598",2017-11-26,19.0915
"599",2017-11-26,19.18675
"600",2017-11-26,19.282
"601",2017-11-26,19.18675
"602",2017-11-26,19.2105
"603",2017-11-26,19.49625
"604",2017-11-26,19.258
"605",2017-11-26,19.23425
"606",2017-11-26,19.2105
"607",2017-11-26,19.3055
"608",2017-11-26,19.5435
"609",2017-11-26,19.853
"610",2017-11-26,19.829
"611",2017-11-26,19.90025
"612",2017-11-26,19.8765
"613",2017-11-26,20.01925
"614",2017-11-26,20.11475
"615",2017-11-26,20.472
"616",2017-11-26,20.091
"617",2017-11-26,18.7825
"618",2017-11-26,18.3785
"619",2017-11-26,18.331
"620",2017-11-26,18.3785
"621",2017-11-26,18.2595
"622",2017-11-26,18.1405
"623",2017-11-26,18.04525
"624",2017-11-26,18.33075
"625",2017-11-27,18.59225
"626",2017-11-27,19.7335
"627",2017-11-27,19.42475
"628",2017-11-27,19.0915
"629",2017-11-27,18.711
"630",2017-11-27,18.52075
"631",2017-11-27,18.283
"632",2017-11-27,18.0455
"633",2017-11-27,17.879
"634",2017-11-27,17.78375
"635",2017-11-27,17.78375
"636",2017-11-27,17.879
"637",2017-11-27,18.2355
"638",2017-11-27,18.2355
"639",2017-11-27,18.3305
"640",2017-11-27,18.4495
"641",2017-11-27,18.61625
"642",2017-11-27,18.925
"643",2017-11-27,19.2105
"644",2017-11-27,19.47225
"645",2017-11-27,19.61475
"646",2017-11-27,19.6625
"647",2017-11-27,19.75775
"648",2017-11-27,20.091
"649",2017-11-27,20.61525
"650",2017-11-27,20.663
"651",2017-11-27,21.046
"652",2017-11-27,21.06825
"653",2017-11-27,21.2115
"654",2017-11-27,20.5915
"655",2017-11-27,20.37725
"656",2017-11-27,20.7105
"657",2017-11-27,21.09225
"658",2017-11-27,22.0475
"659",2017-11-27,22.478
"660",2017-11-27,22.81675
"661",2017-11-27,22.192
"662",2017-11-27,22.0705
"663",2017-11-27,21.8315
"664",2017-11-27,21.49725
