"","Measurement.Time","Value"
"265",2016-11-17,16.4505
"266",2016-11-17,15.913625
"267",2016-11-17,15.722
"268",2016-11-17,16.2355
"269",2016-11-17,16.18725
"270",2016-11-17,16.164
"271",2016-11-17,16.49775
"272",2016-11-17,16.9505
"273",2016-11-17,17.022125
"274",2016-11-17,17.18875
"275",2016-11-17,17.724
"276",2016-11-17,18.081
"277",2016-11-17,18.330625
"278",2016-11-17,18.485375
"279",2016-11-17,18.937125
"280",2016-11-17,18.92525
"281",2016-11-17,18.842
"282",2016-11-17,18.75875
"283",2016-11-17,18.734875
"284",2016-11-17,18.96075
"285",2016-11-17,19.151
"286",2016-11-17,19.555625
"287",2016-11-17,19.84125
"288",2016-11-18,20.0435
"289",2016-11-18,20.07925
"290",2016-11-18,20.44825
"291",2016-11-18,19.948125
"292",2016-11-18,19.377125
"293",2016-11-18,19.18675
"294",2016-11-18,19.472625
"295",2016-11-18,19.389375
"296",2016-11-18,18.984875
"297",2016-11-18,18.65175
"298",2016-11-18,18.485125
"299",2016-11-18,18.568375
"300",2016-11-18,18.7945
"301",2016-11-18,18.735
"302",2016-11-18,18.68725
"303",2016-11-18,18.627875
"304",2016-11-18,18.770625
"305",2016-11-18,18.509125
"306",2016-11-18,18.366625
"307",2016-11-18,18.319
"308",2016-11-18,18.259625
"309",2016-11-18,18.17625
"310",2016-11-18,18.16425
"311",2016-11-18,18.140125
"312",2016-11-18,18.080625
"313",2016-11-18,17.97375
"314",2016-11-18,17.938125
"315",2016-11-18,17.866875
"316",2016-11-18,17.771875
"317",2016-11-18,17.783625
"318",2016-11-18,17.652625
"319",2016-11-18,17.724125
"320",2016-11-18,17.926375
"321",2016-11-18,17.783625
"322",2016-11-18,17.973875
"323",2016-11-18,18.03325
"324",2016-11-18,18.188125
"325",2016-11-18,18.116875
"326",2016-11-18,18.33075
"327",2016-11-18,18.509125
"328",2016-11-18,18.69925
"329",2016-11-18,19.174875
"330",2016-11-18,19.11525
"331",2016-11-18,18.782625
"332",2016-11-18,18.794375
"333",2016-11-18,19.127
"334",2016-11-18,19.329375
"335",2016-11-18,19.61475
"336",2016-11-19,19.79325
"337",2016-11-19,19.817125
"338",2016-11-19,19.864625
"339",2016-11-19,19.936125
"340",2016-11-19,20.0195
"341",2016-11-19,19.996
"342",2016-11-19,19.80525
"343",2016-11-19,19.793375
"344",2016-11-19,19.734
"345",2016-11-19,19.626875
"346",2016-11-19,19.496
"347",2016-11-19,19.29375
"348",2016-11-19,19.151
"349",2016-11-19,19.103625
"350",2016-11-19,19.055875
"351",2016-11-19,19.163125
"352",2016-11-19,19.25825
"353",2016-11-19,19.163
"354",2016-11-19,19.079625
"355",2016-11-19,18.91325
"356",2016-11-19,18.853875
"357",2016-11-19,18.746625
"358",2016-11-19,18.675375
"359",2016-11-19,18.556625
"360",2016-11-19,18.461625
"361",2016-11-19,18.35475
"362",2016-11-19,18.330875
"363",2016-11-19,17.9975
"364",2016-11-19,17.890875
"365",2016-11-19,18.092875
"366",2016-11-19,18.069
"367",2016-11-19,18.04525
"368",2016-11-19,18.081
"369",2016-11-19,18.164375
"370",2016-11-19,18.485375
"371",2016-11-19,18.746625
"372",2016-11-19,18.972625
"373",2016-11-19,19.1035
"374",2016-11-19,18.996375
"375",2016-11-19,19.18675
"376",2016-11-19,19.17475
"377",2016-11-19,19.115375
"378",2016-11-19,19.12725
"379",2016-11-19,19.17475
"380",2016-11-19,19.127375
"381",2016-11-19,19.008375
"382",2016-11-19,18.841875
"383",2016-11-19,18.8775
"384",2016-11-20,18.841625
"385",2016-11-20,18.73475
"386",2016-11-20,18.604125
"387",2016-11-20,18.65175
"388",2016-11-20,18.604125
"389",2016-11-20,18.7825
"390",2016-11-20,18.734875
"391",2016-11-20,18.616
"392",2016-11-20,18.54475
"393",2016-11-20,18.437625
"394",2016-11-20,18.223625
"395",2016-11-20,18.140375
"396",2016-11-20,17.938125
"397",2016-11-20,17.86675
"398",2016-11-20,17.878625
"399",2016-11-20,17.6765
"400",2016-11-20,17.95025
"401",2016-11-20,18.164125
"402",2016-11-20,18.152125
"403",2016-11-20,18.08075
"404",2016-11-20,18.104625
"405",2016-11-20,18.116375
"406",2016-11-20,18.092625
"407",2016-11-20,18.057
"408",2016-11-20,18.057
"409",2016-11-20,17.9975
"410",2016-11-20,17.985625
"411",2016-11-20,17.890625
"412",2016-11-20,17.76
"413",2016-11-20,17.641125
"414",2016-11-20,17.510125
"415",2016-11-20,17.39125
"416",2016-11-20,17.3795
"417",2016-11-20,17.20075
"418",2016-11-20,17.04575
"419",2016-11-20,16.9145
"420",2016-11-20,16.950375
"421",2016-11-20,16.986125
"422",2016-11-20,17.176625
"423",2016-11-20,17.307875
"424",2016-11-20,17.43875
"425",2016-11-20,17.355375
"426",2016-11-20,17.462625
"427",2016-11-20,17.462625
"428",2016-11-20,17.51025
"429",2016-11-20,17.64125
"430",2016-11-20,17.688625
"431",2016-11-20,17.652875
"432",2016-11-21,17.641
"433",2016-11-21,17.581625
"434",2016-11-21,17.534125
"435",2016-11-21,17.331625
"436",2016-11-21,16.843875
"437",2016-11-21,16.712875
"438",2016-11-21,16.534
"439",2016-11-21,16.331375
"440",2016-11-21,16.2835
"441",2016-11-21,16.080625
"442",2016-11-21,15.96125
"443",2016-11-21,15.72225
"444",2016-11-21,15.543
"445",2016-11-21,15.33925
"446",2016-11-21,15.255875
"447",2016-11-21,15.542875
"448",2016-11-21,15.913625
"449",2016-11-21,15.985
"450",2016-11-21,16.04475
