"","Measurement.Time","Value","Loc"
"19024",2017-01-29,18.627875,"PW"
"19025",2017-01-29,18.354375,"PW"
"19026",2017-01-29,18.520875,"PW"
"19027",2017-01-29,18.413625,"PW"
"19028",2017-01-29,18.5445,"PW"
"19029",2017-01-30,18.497,"PW"
"19030",2017-01-30,18.389875,"PW"
"19031",2017-01-30,18.188,"PW"
"19032",2017-01-30,18.069,"PW"
"19033",2017-01-30,17.950125,"PW"
"19034",2017-01-30,17.890625,"PW"
"19035",2017-01-30,17.759875,"PW"
"19036",2017-01-30,17.771625,"PW"
"19037",2017-01-30,17.771625,"PW"
"19038",2017-01-30,17.80725,"PW"
"19039",2017-01-30,17.807375,"PW"
"19040",2017-01-30,17.89075,"PW"
"19041",2017-01-30,17.950125,"PW"
"19042",2017-01-30,17.973875,"PW"
"19043",2017-01-30,17.985625,"PW"
"19044",2017-01-30,17.985625,"PW"
"19045",2017-01-30,17.985625,"PW"
"19046",2017-01-30,17.914375,"PW"
"19047",2017-01-30,17.9025,"PW"
"19048",2017-01-30,17.855,"PW"
"19049",2017-01-30,17.76,"PW"
"19050",2017-01-30,17.605375,"PW"
"19051",2017-01-30,16.93875,"PW"
"19052",2017-01-30,16.72425,"PW"
"19053",2017-01-30,16.413875,"PW"
"19054",2017-01-30,16.043,"PW"
"19055",2017-01-30,16.09125,"PW"
"19056",2017-01-30,16.330125,"PW"
"19057",2017-01-30,16.497,"PW"
"19058",2017-01-30,16.508875,"PW"
"19059",2017-01-30,16.521,"PW"
"19060",2017-01-30,16.604625,"PW"
"19061",2017-01-30,16.723625,"PW"
"19062",2017-01-30,17.26025,"PW"
"19063",2017-01-30,17.593375,"PW"
"19064",2017-01-30,17.6885,"PW"
"19065",2017-01-30,17.807625,"PW"
"19066",2017-01-30,17.9265,"PW"
"19067",2017-01-30,17.974,"PW"
"19068",2017-01-30,17.914625,"PW"
"19069",2017-01-30,17.98575,"PW"
"19070",2017-01-30,18.0095,"PW"
"19071",2017-01-30,18.212,"PW"
"19072",2017-01-30,18.48525,"PW"
"19073",2017-01-30,18.5445,"PW"
"19074",2017-01-30,18.711125,"PW"
"19075",2017-01-30,19.1035,"PW"
"19076",2017-01-30,19.246125,"PW"
"19077",2017-01-31,19.17475,"PW"
"19078",2017-01-31,19.11525,"PW"
"19079",2017-01-31,18.960875,"PW"
"19080",2017-01-31,18.758625,"PW"
"19081",2017-01-31,18.56825,"PW"
"19082",2017-01-31,18.306875,"PW"
"19083",2017-01-31,18.081125,"PW"
"19084",2017-01-31,17.974125,"PW"
"19085",2017-01-31,17.9145,"PW"
"19086",2017-01-31,17.9025,"PW"
"19087",2017-01-31,17.985875,"PW"
"19088",2017-01-31,17.9145,"PW"
"19089",2017-01-31,17.890875,"PW"
"19090",2017-01-31,17.7715,"PW"
"19091",2017-01-31,17.72425,"PW"
"19092",2017-01-31,17.783625,"PW"
"19093",2017-01-31,17.747875,"PW"
"19094",2017-01-31,17.724125,"PW"
"19095",2017-01-31,17.629125,"PW"
"19096",2017-01-31,17.474625,"PW"
"19097",2017-01-31,17.403125,"PW"
"19098",2017-01-31,17.307875,"PW"
"19099",2017-01-31,17.08175,"PW"
"19100",2017-01-31,17.0105,"PW"
"19101",2017-01-31,16.90325,"PW"
"19102",2017-01-31,16.677,"PW"
"19103",2017-01-31,16.21175,"PW"
"19104",2017-01-31,16.211375,"PW"
"19105",2017-01-31,16.19925,"PW"
"19106",2017-01-31,16.4385,"PW"
"19107",2017-01-31,16.533875,"PW"
"19108",2017-01-31,16.593375,"PW"
"19109",2017-01-31,16.712625,"PW"
"19110",2017-01-31,16.593375,"PW"
"19111",2017-01-31,16.605125,"PW"
"19112",2017-01-31,16.7365,"PW"
"19113",2017-01-31,17.141625,"PW"
"19114",2017-01-31,17.248625,"PW"
"19115",2017-01-31,17.2605,"PW"
"19116",2017-01-31,17.522125,"PW"
"19117",2017-01-31,17.653,"PW"
"19118",2017-01-31,17.79575,"PW"
"19119",2017-01-31,17.84325,"PW"
"19120",2017-01-31,17.997875,"PW"
"19121",2017-01-31,18.4615,"PW"
"19122",2017-01-31,18.62775,"PW"
"19123",2017-01-31,18.74675,"PW"
"19124",2017-01-31,19.21075,"PW"
"19125",2017-02-01,19.531875,"PW"
"19126",2017-02-01,19.829375,"PW"
"19127",2017-02-01,19.698375,"PW"
"19128",2017-02-01,19.30575,"PW"
"19129",2017-02-01,19.139375,"PW"
"19130",2017-02-01,19.103625,"PW"
"19131",2017-02-01,18.83,"PW"
"19132",2017-02-01,18.48525,"PW"
"19133",2017-02-01,18.366375,"PW"
"19134",2017-02-01,18.3545,"PW"
"19135",2017-02-01,18.354625,"PW"
"19136",2017-02-01,18.30675,"PW"
"19137",2017-02-01,18.306625,"PW"
"19138",2017-02-01,18.425875,"PW"
"19139",2017-02-01,18.568375,"PW"
"19140",2017-02-01,18.47325,"PW"
"19141",2017-02-01,18.378,"PW"
"19142",2017-02-01,18.04525,"PW"
"19143",2017-02-01,17.87875,"PW"
"19144",2017-02-01,17.795625,"PW"
"19145",2017-02-01,17.736125,"PW"
"19146",2017-02-01,17.688625,"PW"
"19147",2017-02-01,17.605375,"PW"
"19148",2017-02-01,17.534125,"PW"
"19149",2017-02-01,17.510375,"PW"
"19150",2017-02-01,17.46275,"PW"
"19151",2017-02-01,17.35575,"PW"
"19152",2017-02-01,17.10575,"PW"
"19153",2017-02-01,17.05825,"PW"
"19154",2017-02-01,16.867625,"PW"
"19155",2017-02-01,17.07,"PW"
"19156",2017-02-01,17.272375,"PW"
"19157",2017-02-01,17.61725,"PW"
"19158",2017-02-01,17.902625,"PW"
"19159",2017-02-01,18.18775,"PW"
"19160",2017-02-01,18.425625,"PW"
"19161",2017-02-01,18.544625,"PW"
"19162",2017-02-01,18.639625,"PW"
"19163",2017-02-01,18.782625,"PW"
"19164",2017-02-01,18.818375,"PW"
"19165",2017-02-01,18.94925,"PW"
"19166",2017-02-01,18.949,"PW"
"19167",2017-02-01,18.984875,"PW"
"19168",2017-02-01,19.044125,"PW"
"19169",2017-02-01,19.04425,"PW"
"19170",2017-02-01,19.186875,"PW"
"19171",2017-02-01,19.306,"PW"
"19172",2017-02-01,19.484125,"PW"
"19173",2017-02-02,19.448625,"PW"
"19174",2017-02-02,19.496,"PW"
"19175",2017-02-02,19.603,"PW"
"19176",2017-02-02,20.127,"PW"
"19177",2017-02-02,20.640375,"PW"
"19178",2017-02-02,20.413,"PW"
"19179",2017-02-02,20.3415,"PW"
"19180",2017-02-02,20.497625,"PW"
"19181",2017-02-02,20.4025,"PW"
"19182",2017-02-02,20.4255,"PW"
"19183",2017-02-02,20.5445,"PW"
"19184",2017-02-02,20.461125,"PW"
"19185",2017-02-02,20.007875,"PW"
"19186",2017-02-02,19.377125,"PW"
"19187",2017-02-02,19.222375,"PW"
"19188",2017-02-02,18.972625,"PW"
"19189",2017-02-02,18.8655,"PW"
"19190",2017-02-02,18.699125,"PW"
"19191",2017-02-02,18.651625,"PW"
"19192",2017-02-02,18.59225,"PW"
"19193",2017-02-02,18.5685,"PW"
"19194",2017-02-02,18.5685,"PW"
"19195",2017-02-02,18.54475,"PW"
"19196",2017-02-02,18.49725,"PW"
"19197",2017-02-02,18.437875,"PW"
"19198",2017-02-02,18.3545,"PW"
"19199",2017-02-02,18.21175,"PW"
"19200",2017-02-02,18.188125,"PW"
"19201",2017-02-02,18.104875,"PW"
"19202",2017-02-02,18.27125,"PW"
"19203",2017-02-02,18.223625,"PW"
"19204",2017-02-02,18.318875,"PW"
"19205",2017-02-02,18.35475,"PW"
"19206",2017-02-02,18.509125,"PW"
"19207",2017-02-02,18.651625,"PW"
"19208",2017-02-02,18.7705,"PW"
"19209",2017-02-02,18.853875,"PW"
"19210",2017-02-02,18.913375,"PW"
"19211",2017-02-02,18.97275,"PW"
"19212",2017-02-02,19.07975,"PW"
"19213",2017-02-02,19.127375,"PW"
"19214",2017-02-02,19.12725,"PW"
"19215",2017-02-02,19.329375,"PW"
"19216",2017-02-02,19.34125,"PW"
"19217",2017-02-02,19.067625,"PW"
"19218",2017-02-02,18.93675,"PW"
"19219",2017-02-02,18.87725,"PW"
"19220",2017-02-02,18.770375,"PW"
"19221",2017-02-03,18.699125,"PW"
"19222",2017-02-03,18.699125,"PW"
"19223",2017-02-03,18.699125,"PW"
"19224",2017-02-03,18.69925,"PW"
"19225",2017-02-03,18.735,"PW"
"19226",2017-02-03,18.7945,"PW"
"19227",2017-02-03,18.7945,"PW"
"19228",2017-02-03,18.841875,"PW"
"19229",2017-02-03,18.770625,"PW"
"19230",2017-02-03,18.65175,"PW"
"19231",2017-02-03,18.520875,"PW"
"19232",2017-02-03,18.413875,"PW"
"19233",2017-02-03,18.366375,"PW"
"19234",2017-02-03,18.307,"PW"
"19235",2017-02-03,18.307125,"PW"
"19236",2017-02-03,18.426,"PW"
"19237",2017-02-03,18.437625,"PW"
"19238",2017-02-03,18.414,"PW"
"19239",2017-02-03,18.35475,"PW"
"19240",2017-02-03,18.331,"PW"
"19241",2017-02-03,18.331,"PW"
"19242",2017-02-03,18.28325,"PW"
"19243",2017-02-03,18.2595,"PW"
"19244",2017-02-03,18.211875,"PW"
"19245",2017-02-03,18.128375,"PW"
"19246",2017-02-03,18.021375,"PW"
"19247",2017-02-03,17.89075,"PW"
"19248",2017-02-03,17.795625,"PW"
"19249",2017-02-03,17.67675,"PW"
"19250",2017-02-03,17.521875,"PW"
"19251",2017-02-03,17.56925,"PW"
"19252",2017-02-03,17.795625,"PW"
"19253",2017-02-03,17.974,"PW"
"19254",2017-02-03,18.29525,"PW"
"19255",2017-02-03,18.628,"PW"
"19256",2017-02-03,18.9965,"PW"
"19257",2017-02-03,19.23425,"PW"
"19258",2017-02-03,19.61475,"PW"
"19259",2017-02-03,19.972125,"PW"
"19260",2017-02-03,20.483875,"PW"
"19261",2017-02-03,20.496,"PW"
"19262",2017-02-03,20.365375,"PW"
"19263",2017-02-03,20.23425,"PW"
"19264",2017-02-03,19.769875,"PW"
"19265",2017-02-03,19.3295,"PW"
"19266",2017-02-03,19.24625,"PW"
"19267",2017-02-03,19.186875,"PW"
"19268",2017-02-03,19.174875,"PW"
"19269",2017-02-04,19.079875,"PW"
"19270",2017-02-04,18.925125,"PW"
"19271",2017-02-04,18.853625,"PW"
"19272",2017-02-04,18.711,"PW"
"19273",2017-02-04,18.651625,"PW"
"19274",2017-02-04,18.604125,"PW"
"19275",2017-02-04,18.54475,"PW"
"19276",2017-02-04,18.497125,"PW"
"19277",2017-02-04,18.413875,"PW"
"19278",2017-02-04,18.3545,"PW"
"19279",2017-02-04,18.378375,"PW"
"19280",2017-02-04,18.37825,"PW"
"19281",2017-02-04,18.23575,"PW"
"19282",2017-02-04,18.188,"PW"
"19283",2017-02-04,18.15225,"PW"
"19284",2017-02-04,18.081,"PW"
"19285",2017-02-04,18.199875,"PW"
"19286",2017-02-04,18.306875,"PW"
"19287",2017-02-04,18.307125,"PW"
"19288",2017-02-04,18.2595,"PW"
"19289",2017-02-04,18.212,"PW"
"19290",2017-02-04,18.259625,"PW"
"19291",2017-02-04,18.3785,"PW"
"19292",2017-02-04,18.3785,"PW"
"19293",2017-02-04,18.366625,"PW"
"19294",2017-02-04,18.366625,"PW"
"19295",2017-02-04,18.390375,"PW"
"19296",2017-02-04,18.3665,"PW"
"19297",2017-02-04,18.295125,"PW"
"19298",2017-02-04,18.19975,"PW"
"19299",2017-02-04,18.152375,"PW"
"19300",2017-02-04,18.1285,"PW"
"19301",2017-02-04,18.28325,"PW"
"19302",2017-02-04,18.31875,"PW"
"19303",2017-02-04,18.580375,"PW"
"19304",2017-02-04,19.13925,"PW"
"19305",2017-02-04,19.75775,"PW"
"19306",2017-02-04,20.46075,"PW"
"19307",2017-02-04,21.463375,"PW"
"19308",2017-02-04,22.542875,"PW"
"19309",2017-02-04,22.859625,"PW"
"19310",2017-02-04,22.726625,"PW"
"19311",2017-02-04,22.640875,"PW"
"19312",2017-02-04,23.123375,"PW"
"19313",2017-02-04,23.53225,"PW"
"19314",2017-02-04,23.351625,"PW"
"19315",2017-02-04,22.7225,"PW"
"19316",2017-02-04,21.894,"PW"
"19317",2017-02-05,20.866125,"PW"
"19318",2017-02-05,20.3175,"PW"
"19319",2017-02-05,20.031625,"PW"
"19320",2017-02-05,19.62675,"PW"
"19321",2017-02-05,19.472125,"PW"
"19322",2017-02-05,19.424625,"PW"
"19323",2017-02-05,19.36525,"PW"
"19324",2017-02-05,19.31775,"PW"
"19325",2017-02-05,19.198625,"PW"
"19326",2017-02-05,19.174875,"PW"
"19327",2017-02-05,19.30575,"PW"
"19328",2017-02-05,19.293625,"PW"
"19329",2017-02-05,19.1035,"PW"
"19330",2017-02-05,19.079625,"PW"
"19331",2017-02-05,18.9965,"PW"
"19332",2017-02-05,19.091875,"PW"
"19333",2017-02-05,19.1155,"PW"
"19334",2017-02-05,19.175,"PW"
"19335",2017-02-05,19.2345,"PW"
"19336",2017-02-05,19.18675,"PW"
"19337",2017-02-05,19.079625,"PW"
"19338",2017-02-05,18.984375,"PW"
"19339",2017-02-05,18.925,"PW"
"19340",2017-02-05,18.85375,"PW"
"19341",2017-02-05,18.817875,"PW"
"19342",2017-02-05,18.817875,"PW"
"19343",2017-02-05,18.806,"PW"
"19344",2017-02-05,18.817875,"PW"
"19345",2017-02-05,18.829875,"PW"
"19346",2017-02-05,18.794125,"PW"
"19347",2017-02-05,18.78225,"PW"
"19348",2017-02-05,18.84175,"PW"
"19349",2017-02-05,18.794125,"PW"
"19350",2017-02-05,18.88925,"PW"
"19351",2017-02-05,18.9845,"PW"
"19352",2017-02-05,19.234375,"PW"
"19353",2017-02-05,19.626625,"PW"
"19354",2017-02-05,20.15025,"PW"
"19355",2017-02-05,20.757875,"PW"
"19356",2017-02-05,20.900875,"PW"
"19357",2017-02-05,20.972375,"PW"
"19358",2017-02-05,20.889,"PW"
"19359",2017-02-05,20.913,"PW"
"19360",2017-02-05,21.0325,"PW"
"19361",2017-02-05,20.8415,"PW"
"19362",2017-02-05,20.817625,"PW"
"19363",2017-02-05,21.139625,"PW"
"19364",2017-02-05,21.020375,"PW"
"19365",2017-02-06,20.901,"PW"
"19366",2017-02-06,20.69825,"PW"
"19367",2017-02-06,20.55525,"PW"
"19368",2017-02-06,20.460125,"PW"
"19369",2017-02-06,20.031375,"PW"
"19370",2017-02-06,19.88825,"PW"
"19371",2017-02-06,19.781375,"PW"
"19372",2017-02-06,19.73375,"PW"
"19373",2017-02-06,19.68625,"PW"
"19374",2017-02-06,19.710125,"PW"
"19375",2017-02-06,19.591,"PW"
"19376",2017-02-06,19.472125,"PW"
"19377",2017-02-06,19.377,"PW"
"19378",2017-02-06,19.317625,"PW"
"19379",2017-02-06,19.365125,"PW"
"19380",2017-02-06,19.329375,"PW"
"19381",2017-02-06,19.04425,"PW"
"19382",2017-02-06,19.056,"PW"
"19383",2017-02-06,19.07975,"PW"
"19384",2017-02-06,19.067875,"PW"
"19385",2017-02-06,19.1155,"PW"
"19386",2017-02-06,19.21075,"PW"
"19387",2017-02-06,19.282,"PW"
"19388",2017-02-06,19.35325,"PW"
"19389",2017-02-06,19.35325,"PW"
"19390",2017-02-06,19.436375,"PW"
"19391",2017-02-06,19.733875,"PW"
"19392",2017-02-06,19.841,"PW"
"19393",2017-02-06,20.626625,"PW"
"19394",2017-02-06,20.9485,"PW"
"19395",2017-02-06,20.579,"PW"
"19396",2017-02-06,19.5435,"PW"
"19397",2017-02-06,19.234375,"PW"
"19398",2017-02-06,19.412625,"PW"
"19399",2017-02-06,18.782375,"PW"
"19400",2017-02-06,18.925,"PW"
"19401",2017-02-06,18.8775,"PW"
"19402",2017-02-06,19.484125,"PW"
"19403",2017-02-06,20.0195,"PW"
"19404",2017-02-06,20.2455,"PW"
"19405",2017-02-06,20.26925,"PW"
"19406",2017-02-06,20.329,"PW"
"19407",2017-02-06,20.579125,"PW"
"19408",2017-02-06,21.032125,"PW"
"19409",2017-02-06,21.342875,"PW"
"19410",2017-02-06,21.4985,"PW"
"19411",2017-02-06,21.642125,"PW"
"19412",2017-02-06,21.7375,"PW"
"19413",2017-02-07,21.259375,"PW"
"19414",2017-02-07,20.77025,"PW"
"19415",2017-02-07,20.4005,"PW"
"19416",2017-02-07,20.067125,"PW"
"19417",2017-02-07,19.81725,"PW"
"19418",2017-02-07,19.57925,"PW"
"19419",2017-02-07,19.495875,"PW"
"19420",2017-02-07,19.507625,"PW"
"19421",2017-02-07,19.4245,"PW"
"19422",2017-02-07,19.3175,"PW"
"19423",2017-02-07,19.246125,"PW"
"19424",2017-02-07,19.186625,"PW"
"19425",2017-02-07,19.06775,"PW"
"19426",2017-02-07,18.90125,"PW"
"19427",2017-02-07,18.865625,"PW"
"19428",2017-02-07,18.794375,"PW"
"19429",2017-02-07,18.723,"PW"
"19430",2017-02-07,18.675375,"PW"
"19431",2017-02-07,18.829875,"PW"
"19432",2017-02-07,18.723,"PW"
"19433",2017-02-07,18.80625,"PW"
"19434",2017-02-07,18.8895,"PW"
"19435",2017-02-07,19.02025,"PW"
"19436",2017-02-07,19.079875,"PW"
"19437",2017-02-07,19.127375,"PW"
"19438",2017-02-07,19.139375,"PW"
"19439",2017-02-07,19.1155,"PW"
"19440",2017-02-08,19.11575,"PW"
"19441",2017-02-08,19.13925,"PW"
"19442",2017-02-08,19.187,"PW"
"19443",2017-02-08,19.270125,"PW"
"19444",2017-02-08,19.317625,"PW"
"19445",2017-02-08,19.44825,"PW"
"19446",2017-02-08,19.602625,"PW"
"19447",2017-02-08,19.674125,"PW"
"19448",2017-02-08,19.924125,"PW"
"19449",2017-02-08,20.162125,"PW"
"19450",2017-02-08,20.3885,"PW"
"19451",2017-02-08,20.626625,"PW"
"19452",2017-02-08,20.984375,"PW"
"19453",2017-02-08,21.16325,"PW"
"19454",2017-02-08,21.33025,"PW"
"19455",2017-02-08,21.664625,"PW"
"19456",2017-02-08,22.059125,"PW"
"19457",2017-02-08,22.251125,"PW"
"19458",2017-02-08,22.18025,"PW"
"19459",2017-02-08,22.1205,"PW"
"19460",2017-02-08,22.45575,"PW"
"19461",2017-02-08,22.491,"PW"
"19462",2017-02-08,22.239,"PW"
"19463",2017-02-08,21.79675,"PW"
"19464",2017-02-08,21.259,"PW"
"19465",2017-02-08,20.853375,"PW"
"19466",2017-02-08,20.615,"PW"
"19467",2017-02-08,20.472,"PW"
"19468",2017-02-08,20.293375,"PW"
"19469",2017-02-08,20.091,"PW"
"19470",2017-02-08,20.102875,"PW"
"19471",2017-02-08,20.11475,"PW"
"19472",2017-02-08,20.079125,"PW"
"19473",2017-02-08,20.0315,"PW"
"19474",2017-02-08,19.91225,"PW"
"19475",2017-02-08,19.7695,"PW"
"19476",2017-02-08,19.793375,"PW"
"19477",2017-02-08,19.829,"PW"
"19478",2017-02-08,19.757625,"PW"
"19479",2017-02-08,19.805125,"PW"
"19480",2017-02-08,19.757625,"PW"
"19481",2017-02-08,19.840875,"PW"
"19482",2017-02-08,19.73375,"PW"
"19483",2017-02-08,19.698,"PW"
"19484",2017-02-08,19.68625,"PW"
"19485",2017-02-08,19.68625,"PW"
"19486",2017-02-08,19.567125,"PW"
"19487",2017-02-08,19.54325,"PW"
"19488",2017-02-09,19.60275,"PW"
"19489",2017-02-09,19.602625,"PW"
"19490",2017-02-09,19.686125,"PW"
"19491",2017-02-09,19.674125,"PW"
"19492",2017-02-09,19.662125,"PW"
"19493",2017-02-09,19.638375,"PW"
"19494",2017-02-09,19.602625,"PW"
"19495",2017-02-09,19.578875,"PW"
"19496",2017-02-09,19.483875,"PW"
"19497",2017-02-09,19.269875,"PW"
"19498",2017-02-09,18.865625,"PW"
"19499",2017-02-09,19.05575,"PW"
"19500",2017-02-09,19.079875,"PW"
"19501",2017-02-09,19.30575,"PW"
"19502",2017-02-09,19.365125,"PW"
"19503",2017-02-09,19.4605,"PW"
"19504",2017-02-09,19.757625,"PW"
"19505",2017-02-09,19.769375,"PW"
"19506",2017-02-09,19.63875,"PW"
"19507",2017-02-09,19.567375,"PW"
"19508",2017-02-09,19.484,"PW"
"19509",2017-02-09,19.186625,"PW"
"19510",2017-02-09,19.056,"PW"
"19511",2017-02-09,18.984625,"PW"
"19512",2017-02-09,18.960625,"PW"
"19513",2017-02-09,18.865625,"PW"
"19514",2017-02-09,18.937,"PW"
"19515",2017-02-09,19.03225,"PW"
"19516",2017-02-09,19.1035,"PW"
"19517",2017-02-09,19.056,"PW"
"19518",2017-02-09,18.984625,"PW"
"19519",2017-02-09,18.937,"PW"
"19520",2017-02-09,18.8655,"PW"
"19521",2017-02-09,18.746625,"PW"
"19522",2017-02-09,18.651625,"PW"
"19523",2017-02-09,18.509125,"PW"
"19524",2017-02-09,18.318875,"PW"
"19525",2017-02-09,17.819,"PW"
"19526",2017-02-09,17.56925,"PW"
"19527",2017-02-09,17.426625,"PW"
"19528",2017-02-09,17.19975,"PW"
"19529",2017-02-09,17.128375,"PW"
"19530",2017-02-09,17.02075,"PW"
"19531",2017-02-09,17.235375,"PW"
"19532",2017-02-09,17.307375,"PW"
"19533",2017-02-09,17.4625,"PW"
"19534",2017-02-09,17.60525,"PW"
"19535",2017-02-09,17.617125,"PW"
"19536",2017-02-10,17.629,"PW"
"19537",2017-02-10,17.6765,"PW"
"19538",2017-02-10,17.77175,"PW"
"19539",2017-02-10,17.98575,"PW"
"19540",2017-02-10,18.045625,"PW"
"19541",2017-02-10,18.092875,"PW"
"19542",2017-02-10,18.069,"PW"
"19543",2017-02-10,18.080625,"PW"
"19544",2017-02-10,18.06875,"PW"
"19545",2017-02-10,18.057125,"PW"
"19546",2017-02-10,17.9145,"PW"
"19547",2017-02-10,17.593125,"PW"
"19548",2017-02-10,17.557625,"PW"
"19549",2017-02-10,17.7955,"PW"
"19550",2017-02-10,18.080875,"PW"
"19551",2017-02-10,18.2,"PW"
"19552",2017-02-10,18.247375,"PW"
"19553",2017-02-10,18.212,"PW"
"19554",2017-02-10,18.093,"PW"
"19555",2017-02-10,18.116625,"PW"
"19556",2017-02-10,18.045375,"PW"
"19557",2017-02-10,17.855125,"PW"
"19558",2017-02-10,17.60525,"PW"
"19559",2017-02-10,17.521875,"PW"
"19560",2017-02-10,17.474375,"PW"
"19561",2017-02-10,17.35525,"PW"
"19562",2017-02-10,17.43875,"PW"
"19563",2017-02-10,17.522125,"PW"
"19564",2017-02-10,17.486375,"PW"
"19565",2017-02-10,17.498375,"PW"
"19566",2017-02-10,17.438875,"PW"
"19567",2017-02-10,17.47475,"PW"
"19568",2017-02-10,17.41525,"PW"
"19569",2017-02-10,17.355625,"PW"
"19570",2017-02-10,17.2605,"PW"
"19571",2017-02-10,16.96275,"PW"
"19572",2017-02-10,16.74825,"PW"
"19573",2017-02-10,16.606,"PW"
"19574",2017-02-10,16.248125,"PW"
"19575",2017-02-10,16.08075,"PW"
"19576",2017-02-10,15.7815,"PW"
"19577",2017-02-10,15.734125,"PW"
"19578",2017-02-10,15.661375,"PW"
"19579",2017-02-10,15.434125,"PW"
"19580",2017-02-10,15.3145,"PW"
"19581",2017-02-10,15.0145,"PW"
"19582",2017-02-10,15.075,"PW"
"19583",2017-02-10,15.950375,"PW"
"19584",2017-02-11,16.308125,"PW"
"19585",2017-02-11,16.319875,"PW"
"19586",2017-02-11,16.4985,"PW"
"19587",2017-02-11,16.629625,"PW"
"19588",2017-02-11,16.66525,"PW"
"19589",2017-02-11,16.73675,"PW"
"19590",2017-02-11,16.73675,"PW"
"19591",2017-02-11,16.784375,"PW"
"19592",2017-02-11,16.844,"PW"
"19593",2017-02-11,16.91525,"PW"
"19594",2017-02-11,16.891625,"PW"
"19595",2017-02-11,16.951125,"PW"
"19596",2017-02-11,16.915125,"PW"
"19597",2017-02-11,16.617375,"PW"
"19598",2017-02-11,16.79625,"PW"
"19599",2017-02-11,17.010625,"PW"
"19600",2017-02-11,17.117375,"PW"
"19601",2017-02-11,17.12925,"PW"
"19602",2017-02-11,17.17675,"PW"
"19603",2017-02-11,17.248375,"PW"
"19604",2017-02-11,17.248625,"PW"
"19605",2017-02-11,17.177125,"PW"
"19606",2017-02-11,17.010625,"PW"
"19607",2017-02-11,16.99875,"PW"
"19608",2017-02-11,16.689125,"PW"
"19609",2017-02-11,16.60575,"PW"
"19610",2017-02-11,16.510625,"PW"
"19611",2017-02-11,16.54625,"PW"
"19612",2017-02-11,16.60575,"PW"
"19613",2017-02-11,16.53425,"PW"
"19614",2017-02-11,16.606,"PW"
"19615",2017-02-11,16.5345,"PW"
"19616",2017-02-11,16.475125,"PW"
"19617",2017-02-11,16.427375,"PW"
"19618",2017-02-11,16.367625,"PW"
"19619",2017-02-11,16.296375,"PW"
"19620",2017-02-11,16.2605,"PW"
"19621",2017-02-11,16.177125,"PW"
"19622",2017-02-11,16.034125,"PW"
"19623",2017-02-11,15.962625,"PW"
"19624",2017-02-11,15.84325,"PW"
"19625",2017-02-11,15.389375,"PW"
"19626",2017-02-11,15.138375,"PW"
"19627",2017-02-11,15.29375,"PW"
"19628",2017-02-11,15.066125,"PW"
"19629",2017-02-11,15.018125,"PW"
"19630",2017-02-11,15.186375,"PW"
"19631",2017-02-11,15.1865,"PW"
"19632",2017-02-12,15.210125,"PW"
"19633",2017-02-12,15.21,"PW"
"19634",2017-02-12,14.958375,"PW"
"19635",2017-02-12,15.16225,"PW"
"19636",2017-02-12,15.353625,"PW"
"19637",2017-02-12,15.532875,"PW"
"19638",2017-02-12,15.903,"PW"
"19639",2017-02-12,16.379625,"PW"
"19640",2017-02-12,16.7605,"PW"
"19641",2017-02-12,16.867625,"PW"
"19642",2017-02-12,17.058375,"PW"
"19643",2017-02-12,17.15325,"PW"
"19644",2017-02-12,17.498125,"PW"
"19645",2017-02-12,17.66475,"PW"
"19646",2017-02-12,17.87875,"PW"
"19647",2017-02-12,18.080875,"PW"
"19648",2017-02-12,18.306875,"PW"
"19649",2017-02-12,18.53275,"PW"
"19650",2017-02-12,18.81825,"PW"
"19651",2017-02-12,19.1155,"PW"
"19652",2017-02-12,19.37725,"PW"
"19653",2017-02-12,19.4605,"PW"
"19654",2017-02-12,19.342,"PW"
"19655",2017-02-12,19.175375,"PW"
"19656",2017-02-12,19.032625,"PW"
"19657",2017-02-12,18.865875,"PW"
"19658",2017-02-12,18.735125,"PW"
"19659",2017-02-12,18.60425,"PW"
"19660",2017-02-12,18.50875,"PW"
"19661",2017-02-12,18.175875,"PW"
"19662",2017-02-12,18.0215,"PW"
"19663",2017-02-12,17.854875,"PW"
"19664",2017-02-12,17.617375,"PW"
"19665",2017-02-12,17.403,"PW"
"19666",2017-02-12,17.284,"PW"
"19667",2017-02-12,17.03425,"PW"
"19668",2017-02-12,16.85575,"PW"
"19669",2017-02-12,16.8915,"PW"
"19670",2017-02-12,16.82,"PW"
"19671",2017-02-12,16.7725,"PW"
"19672",2017-02-12,16.62975,"PW"
"19673",2017-02-12,16.475,"PW"
"19674",2017-02-12,16.379625,"PW"
"19675",2017-02-12,16.284375,"PW"
"19676",2017-02-12,16.033625,"PW"
"19677",2017-02-12,15.698625,"PW"
"19678",2017-02-12,15.747125,"PW"
"19679",2017-02-12,15.67575,"PW"
"19680",2017-02-13,15.68775,"PW"
"19681",2017-02-13,15.819125,"PW"
"19682",2017-02-13,15.878875,"PW"
"19683",2017-02-13,15.92625,"PW"
"19684",2017-02-13,15.986,"PW"
"19685",2017-02-13,16.12925,"PW"
"19686",2017-02-13,16.165125,"PW"
"19687",2017-02-13,16.260375,"PW"
"19688",2017-02-13,16.33175,"PW"
"19689",2017-02-13,16.403375,"PW"
"19690",2017-02-13,16.581625,"PW"
"19691",2017-02-13,16.653375,"PW"
"19692",2017-02-13,16.724625,"PW"
